NDC_PACKAGE_CODE,DRUG_BRAND_NAME,DRUG_GENERIC_NAME
998020215,isopto_carpine,pilocarpine_hydrochloride
16714044001,deblitane_28-day,norethindrone
17478028310,gentak,gentamicin_sulfate
6417101,proquad,measles_virus_strain_enders_attenuated_edmonston_live_antigen_mumps_virus_strain_b_level_jeryl_lynn_live_antigen_rubella_virus_strain_wistar_ra_27_3_live_antigen_varicella-zoster_virus_strain_oka_merck_live_antigen
23601001,fiorinal_with_codeine,butalbital_aspirin_caffeine_codeine_phosphate
34210001,betadine,povidone-iodine
78037762,combipatch,estradiol_norethindrone_acetate
91440123,colyte,polyethylene_glycol_3350_potassium_chloride_sodium_bicarbonate_sodium_chloride_sodium_sulfate
178079630,citranatal_harmony,calcium_docosahexaenoic_acid_dha_docusate_sodium_folic_acid_iron_vitamin_b6_pyridoxine_vitamin_d_vitamin_e
187137316,cerave,behentrimonium_methosulfate_caprylic_capric_triglyceride_carbomers_ceramide_6_ceteareth-20_cetearyl_alcohol_cholesterol_dimethicone_distilled_water_glycerin_hyaluronic_acid_streptococcus_methylparaben_phytosphingosine_potassium_phosphate_potassium_phosphate_dibasic_propylparaben_sodium_lauroyl_lactylate_tetrasodium_edta_xanthan_gum_cetyl_alcohol_petrolatum_phenoxyethanol
23715160,refresh_optive,carboxymethylcellulose_sodium_glycerin_polysorbate_80
34340440,betasept,chlorhexidine_gluconate
46106405,phospholine_iodide,echothiophate_iodide
51844421,androgel,testosterone
67000524,ex-lax,sennosides
67203910,excedrin_migraine,acetaminophen_aspirin_caffeine
67203977,excedrin_migraine,acetaminophen_aspirin_caffeine
67400130,lamisil_at_athletes_foot,terbinafine_hydrochloride
78042524,gen_teal_moderate_to_severe,carboxymethylcellulose_sodium_hypromellose
85057502,diprolene,betamethasone_dipropionate
85175502,cipro,ciprofloxacin_dextrose
93312298,jinteli_1_5,norethindrone_acetate_ethinyl_estradiol
145150605,zeasorb_athletes_foot,miconazole_nitrate
169231721,novolin_70_30,insulin_regular_recombinant_insulin_suspension_isophane_nph_recombinant
178046502,avar-e_ls,sulfacetamide_sodium_sulfur_pharmaceutical
186026502,xylocaine_mpf_with_epinephrine,lidocaine_hydrochloride_epinephrine
186151601,emla,lidocaine_prilocaine
187526801,nephrocaps,biotin_folic_acid_niacin_pantothenic_acid_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c
259412604,naftin,naftifine_hydrochloride
259431260,erygel,erythromycin
316022855,panoxyl,benzoyl_peroxide
186099166,nesacaine_mpf,chloroprocaine_hydrochloride
338114803,clinimix_e_5_20,alanine_arginine_calcium_chloride_dextrose_glycine_histidine_isoleucine_leucine_lysine_magnesium_chloride_methionine_phenylalanine_potassium_phosphate_dibasic_proline_serine_sodium_acetate_trihydrate_sodium_chloride_threonine_tryptophan_tyrosine_valine
378614045,avita,tretinoin
409155910,marcaine,bupivacaine_hydrochloride
409176119,marcaine,bupivacaine_hydrochloride_dextrose
409979002,liposyn_iii,soybean_oil
430014523,femhrt_1_5,norethindrone_acetate_ethinyl_estradiol
536107997,hydro_skin,hydrocortisone
573288031,preparation_h_hemorrhoidal,phenylephrine_hydrochloride_cocoa_butter
642009430,vitafol-nano_prenatal,cholecalciferol_pyridoxine_vitamin_b6_folic_acid_vitamin_b9_levomefolate_calcium_cyanocobalamin_vitamin_b12_iron_iodine
944293501,hemofil_m,antihemophilic_factor_pooled_human_plasma_method_m_monoclonal_antibody_purified_murine
25141160,arthrotec,diclofenac_sodium_misoprostol
65064725,tobradex,tobramycin_dexamethasone
67012918,gas-x_extra_strength,simethicone
93566158,gianvi,drospirenone_ethinyl_estradiolinert
67203992,excedrin_migraine,acetaminophen_aspirin_caffeine
178049916,ovace,sulfacetamide_sodium
182615537,pediatric_cough_and_cold,chlorpheniramine_maleate_dextromethorphan_hydrobromide_pseudoephedrine_hydrochloride
187000201,bryhali,halobetasol_propionate
187137112,cerave,behentrimonium_methosulfate_caprylic_capric_triglyceride_carbomers_ceramide_6_ceteareth-20_cetearyl_alcohol_cholesterol_dimethicone_distilled_water_glycerin_hyaluronic_acid_streptococcus_methylparaben_phytosphingosine_polyglyceryl-3_distearate_potassium_phosphate_potassium_phosphate_dibasic_propylparaben_sodium_lauroyl_lactylate_tetrasodium_edta_xanthan_gum_cetyl_alcohol_polysorbate_20
220908454,arnicare,arnica_montana
256015201,ocean,sodium_chloride
386000102,gebauers_ethyl_chloride,ethyl_chloride
409102901,voluven,hetastarch_sodium_chloride
409176162,marcaine,bupivacaine_hydrochloride_dextrose
462033330,cutivate,fluticasone_propionate
517920325,multitrace-4_pediatric,chromic_chloride_cupric_sulfate_manganese_sulfate_zinc_sulfate
536344508,cerovite_senior,biotin_boron_calcium_chloride_chromium_copper_folic_acid_iodine_lutein_lycopene_magnesium_manganese_molybdenum_niacin_nickel_pantothenic_acid_phosphorus_potassium_selenium_silicon_vanadium_vitamin_a_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e_vitamin_k_zinc
562780801,micrhogam,rhod_immune_globulin_human
597026010,glucagen,glucagon_hydrochloride
603751217,kimidess,desogestrel_ethinyl_estradiolethinyl_estradiolinert
941042455,dianeal,dextrose_sodium_chloride_sodium_lactate_calcium_chloride_magnesium_chloride
74445604,ultane,sevoflurane
187516020,retin-a,tretinoin
462016215,temovate,clobetasol_propionate
496077704,pramosone,hydrocortisone_acetate_pramoxine_hydrochloride
641243845,hep-lock,heparin_sodium_porcine
904509950,poly-vita,niacin_vitamin_a_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
944840209,tisseel,fibrinogen_human_aprotinin_synthetichuman_thrombin_calcium_chloride
998020430,isopto_carpine,pilocarpine_hydrochloride
10337066212,rosula,sulfacetamide_sodium_sulfur_pharmaceutical
10631009430,halog,halcinonide
10702003645,kalexate,sodium_polystyrene_sulfonate
13533031803,hyperrab,rabies_immune_globulin_human
13533063420,hypertet_s_d,tetanus_immune_globulin_human
13533064524,gamunex,immune_globulin_human
13533081021,xembify,immune_globulin_human
16714040401,pimtrea,desogestrel_ethinyl_estradiolethinyl_estradiolinert
16781020196,benzefoam_ultra,benzoyl_peroxide
17478021420,atropine_care,atropine_sulfate
17478028312,gentak,gentamicin_sulfate
17478060930,zioptan,tafluprost
19515091252,flulaval_quadrivalent,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_brisbane_60_2008_antigen_influenza_b_virus_phuket_3073_2013_antigen
24208035805,zylet,loteprednol_etabonate_tobramycin
25010081056,timoptic-xe,timolol_maleate
32909071503,readi_cat_2,barium_sulfate
23589001912,ovace_plus,sulfacetamide_sodium
23900001436,vicks_dayquil_cold_&_flu,acetaminophen_dextromethorphan_hydrobromide_phenylephrine_hydrochloride
23392102,botox,botulinum_toxin_type_a
23587080,cordran_tape,flurandrenolide
78054505,stalevo,carbidopa_levodopa_entacapone
169320515,fiasp_penfill,insulin_aspart_recombinant
245005790,klor-con_m10,potassium_chloride
245531589,klor-con,potassium_chloride
299384704,clobex,clobetasol_propionate
299591845,differin,adapalene
187514450,retin-a_micro,tretinoin
338035702,osmitrol,mannitol
409158229,marcaine,bupivacaine_hydrochloride
562780505,rhogam,rhod_immune_globulin_human
562780600,micrhogam,rhod_immune_globulin_human
766737200,tums_e-x,calcium_carbonate
85075612,afrin,oxymetazoline_hydrochloride
69131202,panzyga,immune_globulin_human
186151271,emla,lidocaine_prilocaine
245531501,klor-con,potassium_chloride
259477060,naftin,naftifine_hydrochloride
409103630,carbocaine,mepivacaine_hydrochloride
536109640,eye_itch_relief,ketotifen
603085294,q-tapp_dm,brompheniramine_maleate_dextromethorphan_hydrobromide_pseudoephedrine_hydrochloride
603760801,gildess_fe_1_5_30,ferrous_fumaratenorethindrone_acetate_ethinyl_estradiol
904264146,certavite_with_antioxidants,ascorbic_acid_vitamin_c_biotin_dl-alpha_tocopheryl_acetate_vitamin_e_cholecalciferol_cyanocobalamin_vitamin_b12_vitamin_a_folic_acid_vitamin_b9_thiamine_mononitrate_vitamin_b1_pyridoxine_vitamin_b6_riboflavin_vitamin_b2_niacin_vitamin_b3_pantothenic_acid_vitamin_b5_calcium_iron_iodine_magnesium_zinc_selenium_copper_manganese_chromium_molybdenum_potassium_chloride_nickel_tin_silicon_vanadium_boron_phytonadione_phosphorus
944049102,buminate,albumin_human
944284110,recombinate,antihemophilic_factor_recombinant_human_bovine_hamster_murine
187320310,efudex,fluorouracil
462029360,temovate,clobetasol_propionate
501410047,tucks,hamamelis_virginiana
536124234,antihistamine_&_nasal_decongestant,fexofenadine_hydrochloride_pseudoephedrine_hydrochloride
548909000,amphadase,hyaluronidase_bovine
682033308,urimar-t,hyoscyamine_sulfate_methenamine_methylene_blue_phenyl_salicylate_sodium_phosphate_monobasic
944381001,oncaspar,pegaspargase
944462701,adynovate,antihemophilic_factor_recombinant_pegylated
944840201,tisseel,fibrinogen_human_aprotinin_synthetichuman_thrombin_calcium_chloride
10019036040,forane,isoflurane
10337015380,pandel,hydrocortisone_probutate
10454071210,myobloc,botulinum_toxin_type_b
10631010115,exelderm,sulconazole_nitrate
12843003520,phillips_stool_softener,docusate_sodium
13533063620,hyperhep_s_d,hepatitis_b_immune_globulin_human
13533063630,hyperhep_s_d,hepatitis_b_immune_globulin_human
13548004330,ovace,sulfacetamide_sodium
13548007045,atralin,tretinoin
13811058230,zatean-pn_plus,biotin_calcium_docosahexaenoic_acid_dha_eicosapentaenoic_acid_epa_folic_acid_iodine_iron_magnesium_vitamin_b12_cyanocobalamin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
15338013330,klor-con_m20,potassium_chloride
16110004230,tazorac,tazarotene
16714036603,setlakin,inertlevonorgestrel_ethinyl_estradiol
16714044101,sharobel_28-day,norethindrone
19515089501,flulaval_quadrivalent,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_massachusetts_02_2012_antigen_influenza_b_virus_brisbane_60_2008_antigen
19515090301,flulaval_quadrivalent,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_brisbane_60_2008_antigen_influenza_b_virus_phuket_3073_2013_antigen
24208053210,preservision_areds,copper_vitamin_a_vitamin_c_vitamin_e_zinc
24477031101,cardene_iv,nicardipine_hydrochloride
24839033330,cardiotek-rx,arginine_hydrochloride_black_pepper_folic_acid_vitamin_b12_cyanocobalamin_vitamin_b6_pyridoxine
33332001301,afluria,influenza_a_virus_h1n1_antigen_influenza_a_virus_h3n2_antigen_influenza_b_virus_massachusetts_02_2012_antigen
76090101,hyophen,benzoic_acid_hyoscyamine_sulfate_methenamine_methylene_blue_phenyl_salicylate
10122031401,cardene_iv,nicardipine_hydrochloride
13533070101,prolastin_c,alpha-1-proteinase_inhibitor_human
13913001201,cambia,diclofenac_potassium
24090068385,primlev,oxycodone_hydrochloride_acetaminophen
16103035008,pharbetol,acetaminophen
16103035308,pharbetol,acetaminophen
17478070102,ic_green,indocyanine_green
17772010315,trokendi,topiramate
18860010610,fazaclo,clozapine
23635010801,tussicaps,chlorpheniramine_polistirex_hydrocodone_polistirex
42847010610,silenor,doxepin_hydrochloride
24338003330,evekeo,amphetamine_sulfate
24510029160,nucynta_er,tapentadol
25010070515,cuprimine,penicillamine
17772012301,oxtellar,oxcarbazepine
23594050501,millipred,prednisolone
30698044901,lotensin,benazepril_hydrochloride
42388002426,cabometyx,cabozantinib
42858040545,aptensio,methylphenidate_hydrochloride
43068010402,fanapt,iloperidone
43376031060,zohydro,hydrocodone_bitartrate
44087000507,serostim,somatropin_recombinant_rhgh
44087040005,mavenclad,cladribine
44087108801,saizen,somatropin_recombinant_rhgh
44087400000,mavenclad,cladribine
44946102105,mvc-fluoride,fluoride_folic_acid_niacin_vitamin_a_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
49973030131,azo-standard,phenazopyridine_hydrochloride
50242009001,zelboraf,vemurafenib
50419011411,betapace_af,sotalol_hydrochloride
50419025291,adempas,riociguat
50419074701,biltricide,praziquantel
50580012410,tylenol_extra_strength,acetaminophen
50580046864,tylenol_extra_strength,acetaminophen
50580049932,tylenol_extra_strength,acetaminophen
50580072632,zyrtec,cetirizine_hydrochloride
50580072636,zyrtec,cetirizine_hydrochloride
51285008888,plan_b_one-step,levonorgestrel
52544062928,nora-be,norethindrone
43376023010,zohydro,hydrocodone_bitartrate
44087400004,mavenclad,cladribine
44946101305,mvc-fluoride,fluoride_folic_acid_niacin_vitamin_a_vitamin_b1_thiamine_vitamin_b12_cyanocobalamin_vitamin_b2_riboflavin_vitamin_b6_pyridoxine_vitamin_c_vitamin_d_vitamin_e
47335061930,drizalma,duloxetine
49884022305,haldol,haloperidol
50242006301,tarceva,erlotinib
50242010301,polivy,polatuzumab_vedotin
50242082802,xofluza,baloxavir_marboxil
50458033006,risperdal,risperidone
50580046824,tylenol_extra_strength,acetaminophen
51167030001,kalydeco,ivacaftor
51167050002,orkambi,lumacaftor_ivacaftor
51167060001,kalydeco,ivacaftor
51660052731,allergy_relief,loratadine
52054055022,albenza,albendazole
52544015402,trelstar_la,triptorelin_pamoate
52544096960,reprexain,hydrocodone_bitartrate_ibuprofen
52565010501,fortaz,ceftazidime_pentahydrate
52544018976,trelstar_depot,triptorelin_pamoate
53014057530,metadate_cd,methylphenidate_hydrochloride
53329020057,zingo,lidocaine_hydrochloride
54092005360,colace,docusate_sodium
54092019180,pentasa,mesalamine
54766020401,pexeva,paroxetine_mesylate
54766089503,lotronex,alosetron_hydrochloride
55111013581,zenatane,isotretinoin
55289014020,ibu,ibuprofen
55289034815,vicoprofen,hydrocodone_bitartrate_ibuprofen
55289048430,vaseretic,enalapril_maleate_hydrochlorothiazide
55289050930,zestril,lisinopril
55289070818,methergine,methylergonovine_maleate
55289092608,valtrex,valacyclovir_hydrochloride
55289012530,glucotrol,glipizide
55566930002,prepopik,sodium_picosulfate_magnesium_oxide_citric_acid_anhydrous
57896045101,geri-kot,sennosides
57896045510,senna_plus,docusate_sodium_sennosides
57962007028,imbruvica,ibrutinib
58468003002,thyrogen,thyrotropin_alfa
58468015001,myozyme,alglucosidase_alpha_hamster
58864068760,avandia,rosiglitazone_maleate
58864069020,ceftin,cefuroxime_axetil
58864084930,celexa,citalopram_hydrobromide
58914050056,canasa,mesalamine
59011045405,dilaudid,hydromorphone_hydrochloride
59088010959,multivitamin_with_fluoride,vitamin_a_ascorbate_vitamin_c_ascorbic_acid_vitamin_c_sodium_ascorbate_cholecalciferol_dl-alpha_tocopheryl_acetate_vitamin_e_thiamine_vitamin_b1_riboflavin_vitamin_b2_niacin_vitamin_b3_pyridoxine_vitamin_b6_folic_acid_vitamin_b9_cyanocobalamin_vitamin_b12_sodium_fluoride
59148003713,rexulti,brexpiprazole
59572042000,revlimid,lenalidomide
59630050310,sular,nisoldipine
60505437903,paxil_cr,paroxetine_hydrochloride
60598014101,niaspan,niacin_vitamin_b3
60793050201,altace,ramipril
61269045020,cytovene,ganciclovir_sodium
62022062730,altoprev,lovastatin
62037069690,taztia_xt,diltiazem_hydrochloride
62559064230,atacand,candesartan_cilexetil
50458033050,risperdal,risperidone
50991073690,deconex_ir,guaifenesin_phenylephrine_hydrochloride
51285053902,surmontil,trimipramine_maleate
52244042910,robaxin,methocarbamol
55289014093,ibu,ibuprofen
55289057706,viagra,sildenafil_citrate
55289084330,neurontin,gabapentin
55289091415,macrodantin,nitrofurantoin_macrocrystalline
57278031502,triferic,iron
57844018701,orap,pimozide
57962014009,imbruvica,ibrutinib
58864042228,premarin,conjugated_estrogens
58864063128,tegretol,carbamazepine
58864063414,lanoxin,digoxin
58864076815,zyprexa,olanzapine
59011045810,dilaudid,hydromorphone_hydrochloride
59075069010,mysoline,primidone
59385001201,bunavail,buprenorphine_hydrochloride_naloxone_hydrochloride
59572041521,revlimid,lenalidomide
59676022528,olysio,simeprevir
59630050110,sular,nisoldipine
60505000908,dilt-cd,diltiazem_hydrochloride
60505437803,paxil_cr,paroxetine_hydrochloride
60505452003,paxil,paroxetine_hydrochloride
60598012390,cardizem_la,diltiazem_hydrochloride
60846052001,pyridium,phenazopyridine_hydrochloride
61570018601,tigan,trimethobenzamide_hydrochloride
61748030313,myorisan,isotretinoin
61958070501,truvada,emtricitabine_tenofovir_disoproxil_fumarate
62037069930,taztia_xt,diltiazem_hydrochloride
51285041002,enjuvia,synthetic_conjugated_estrogens_b
55289045914,cipro,ciprofloxacin_hydrochloride
55289092908,prinivil,lisinopril
55289047528,celebrex,celecoxib
55513052006,kepivance,palifermin
62794061293,amnesteem,isotretinoin
62856024530,aricept,donepezil_hydrochloride
62856070805,lenvima,lenvatinib
62856077510,salagen,pilocarpine_hydrochloride
63020018030,alunbrig,brigatinib
63032009125,soriatane,acitretin
63459070060,amrix,cyclobenzaprine_hydrochloride
63481062375,percocet,oxycodone_hydrochloride_acetaminophen
63481081220,opana,oxymorphone_hydrochloride
63717091002,eliphos,calcium_acetate
30698045001,lotensin,benazepril_hydrochloride
49483005410,miniprin,aspirin
54092024901,fosrenol,lanthanum_carbonate
59148002050,samsca,tolvaptan
59212070206,orapred_odt,prednisolone_sodium_phosphate
59417010110,vyvanse,lisdexamfetamine_dimesylate
61958080205,letairis,ambrisentan
62037059990,cartia_xt,diltiazem_hydrochloride
55289037103,cipro,ciprofloxacin_hydrochloride
55566830102,firmagon,degarelix
58864062105,avelox,moxifloxacin_hydrochloride
60846088401,prandin,repaglinide
61958150401,sovaldi,sofosbuvir
55289090015,wellbutrin_xl,bupropion_hydrochloride
61958250101,biktarvy,bictegravir_emtricitabine_tenofovir_alafenamide
59011026010,ms_contin,morphine_sulfate
62935045345,eligard,leuprolide_acetate
63323011310,pentam,pentamidine_isethionate
63481062325,percocet,oxycodone_hydrochloride_acetaminophen
63717087001,arbinoxa,carbinoxamine_maleate
63857032411,kadian,morphine_sulfate
64365050802,avinza,morphine_sulfate
63824004124,mucinex_d,guaifenesin_pseudoephedrine_hydrochloride
63857032406,kadian,morphine_sulfate
64116012101,esbriet,pirfenidone
64455077147,cardizem,diltiazem_hydrochloride
64455079942,cardizem_cd,diltiazem_hydrochloride
64764091830,uloric,febuxostat
65234007410,motofen,atropine_sulfate_difenoxin_hydrochloride
65293000101,angiomax,bivalirudin
65483099110,zyloprim,allopurinol
63857032503,kadian,morphine_sulfate
64727706502,westhroid,thyroid_porcine
64764004613,prevacid,lansoprazole
64764025303,oseni,alogliptin_pioglitazone
64764099430,edarbyclor,azilsartan_medoxomil_chlorthalidone
65293000301,kengreal,cangrelor
65580030203,venlafaxine,venlafaxine_hydrochloride
65597010490,benicar,olmesartan_medoxomil
65597011790,tribenzor,olmesartan_medoxomil_amlodipine_besylate_hydrochlorothiazide
66267004807,celebrex,celecoxib
66267015592,neurontin,gabapentin
66479054225,oramorph_sr,morphine_sulfate
66490069110,mysoline,primidone
66490069181,mysoline,primidone
66582031231,vytorin,ezetimibe_simvastatin
66591093141,roxicodone,oxycodone_hydrochloride
66780022601,bydureon,exenatide
69102015006,subvenite,lamotrigine
70165000530,adzenys,amphetamine
72245068110,prolate,oxycodone_hydrochloride_acetaminophen
85131201,sylatron,peginterferon_alfa-2b
338352741,azactam,aztreonam
3173830,trimox,amoxicillin_trihydrate
3377211,opdivo,nivolumab
64842102003,lonsurf,trifluridine_tipiracil
66435010170,ribasphere,ribavirin
67457019803,ultiva,remifentanil_hydrochloride
67877012191,ibu,ibuprofen
67979050001,vantas,histrelin_acetate
68012005430,zegerid,omeprazole_sodium_bicarbonate
68025007690,osmolex_er,amantadine_hydrochloride
68084024901,haldol,haloperidol
68180085313,fallback_solo,levonorgestrel
68382074916,tiadylt_er,diltiazem_hydrochloride
68453011310,keflex,cephalexin_monohydrate
68462039484,alyacen,ethinyl_estradiol_norethindroneinert
68850001202,myambutol,ethambutol_hydrochloride
69344020229,tivorbex,indomethacin
69543037330,prometrium,progesterone
69660020291,rubraca,rucaparib
68850001001,myambutol,ethambutol_hydrochloride
70515050010,sular,nisoldipine
70569015030,allzital,butalbital_acetaminophen
70842014001,orbactiv,oritavancin
71225013001,merzee,ferrous_fumaratenorethindrone_acetate_ethinyl_estradiol
71376020103,jornay,methylphenidate_hydrochloride
71699015030,xcopri,cenobamate
72426081803,nexlizet,bempedoic_acid_ezetimibe
72912058530,adhansia,methylphenidate_hydrochloride
75987003104,vimovo,naproxen_esomeprazole_magnesium
76431011001,juxtapid,lomitapide
78206014701,ontruzant,trastuzumab_hamster
74662471,synthroid,levothyroxine_sodium
78061961,arcapta_neohaler,indacaterol_maleate
85137002,pegintron,peginterferon_alfa-2b
91111011,edex,alprostadil
456032573,levothroid,levothyroxine_sodium
689111805,levoxyl,levothyroxine_sodium
689111902,levoxyl,levothyroxine_sodium
24090041008,nitromist,nitroglycerin
52544090701,unithroid,levothyroxine_sodium
52544090801,unithroid,levothyroxine_sodium
52604505001,levoxyl,levothyroxine_sodium
52604507501,levoxyl,levothyroxine_sodium
52604515002,levoxyl,levothyroxine_sodium
58406000233,leukine,sargramostim
59385002360,belbuca,buprenorphine_hydrochloride
59630030065,nitrolingual,nitroglycerin
78206017702,vytorin,ezetimibe_simvastatin
52604512501,levoxyl,levothyroxine_sodium
689111910,levoxyl,levothyroxine_sodium
63459050230,actiq,fentanyl_citrate
66215071801,uptravi,selexipag
338954008,clinolipid,soybean_oil_olive_oil
574200202,kionex,sodium_polystyrene_sulfonate
68220006605,rowasa,mesalamine
85330535,nitro-dur,nitroglycerin
50419045901,climara,estradiol
2772427,taltz,ixekizumab
3173745,trimox,amoxicillin_trihydrate
3281411,orencia,abatacept
4026806,demadex,torsemide
6762803,decadron,dexamethasone_sodium_phosphate
9344703,cleocin,clindamycin_phosphate
29608539,augmentin,amoxicillin_trihydrate_clavulanate_potassium
29608751,augmentin,amoxicillin_trihydrate_clavulanate_potassium
74235505,demadex,torsemide
74615113,omnicef,cefdinir
74637316,e_e_s,erythromycin_ethylsuccinate
67618010110,colace,docusate_sodium
68025007730,osmolex_er,amantadine_hydrochloride
68992301001,envarsus,tacrolimus
69656010390,zejula,niraparib
71369002015,doptelet,avatrombopag
72252051504,valtoco,diazepam
24584305,leukine,sargramostim
37814001,muse,alprostadil
48114003,synthroid,levothyroxine_sodium
456120130,linzess,linaclotide
527137110,unithroid,levothyroxine_sodium
689111801,levoxyl,levothyroxine_sodium
55513022201,nplate,romiplostim
70515063030,altoprev,lovastatin
74662411,synthroid,levothyroxine_sodium
52544091101,unithroid,levothyroxine_sodium
52604508802,levoxyl,levothyroxine_sodium
60793085801,levoxyl,levothyroxine_sodium
63459031224,actiq,fentanyl_citrate
70301100102,rayaldee,calcifediol
338354741,zinacef,cefuroxime_sodium
338357441,zosyn,piperacillin_sodium_tazobactam_sodium
574012108,actidose-aqua,activated_charcoal
50742051630,nitro-dur,nitroglycerin
65162012608,lyllana,estradiol
68968555303,daytrana,methylphenidate_hydrochloride
50458010505,duragesic,fentanyl
4199901,versed,midazolam_hydrochloride
9041701,depo-testosterone,testosterone_cypionate
15356141,mesnex,mesna
45013404,imodium_a-d,loperamide_hydrochloride
45018404,motrin_childrens,ibuprofen
45019204,motrin_childrens,ibuprofen
71425945,benadryl,diphenhydramine_hydrochloride
74241421,dilaudid,hydromorphone_hydrochloride
74806201,amidate,etomidate
75800120,taxotere,docetaxel
78038725,zometa,zoledronic_acid
85056605,celestone,betamethasone_acetate_betamethasone_sodium_phosphate
456132301,levothroid,levothyroxine_sodium
6542315,bridion,sugammadex
29603520,amoxil,amoxicillin_trihydrate
8058115,ativan,lorazepam
28750701,brethine,terbutaline_sulfate
131541072,vimpat,lacosamide
173036301,zantac,ranitidine_hydrochloride
173065644,navelbine,vinorelbine_tartrate
173095396,zovirax,acyclovir
182219166,genasyme,simethicone
186190501,foscavir,foscarnet_sodium
186199004,pulmicort,budesonide
187433001,isuprel,isoproterenol_hydrochloride
187433005,isuprel,isoproterenol_hydrochloride
280033206,demerol,meperidine_hydrochloride
310461150,imfinzi,durvalumab
409117930,demerol,meperidine_hydrochloride
409125502,demerol,meperidine_hydrochloride
469087130,adenoscan,adenosine
472128416,sulfatrim,sulfamethoxazole_trimethoprim
517037510,indigo_carmine,fd&c_blue_no_2
517065002,injectafer,ferric_carboxymaltose
536127559,senexon,sennosides
573017030,advil_childrens,ibuprofen
603084060,q-pap,acetaminophen
603085558,q-tussin_dm,dextromethorphan_hydrobromide_guaifenesin
777232148,keflex,cephalexin_monohydrate
904630703,mapap_infants,acetaminophen
904701416,childrens_acetaminophen,acetaminophen
338006701,doxil,doxorubicin_liposomal
12496030001,sublocade,buprenorphine_hydrochloride
13551080105,hycet,hydrocodone_bitartrate_acetaminophen
24478032305,quillivant,methylphenidate_hydrochloride
25682000101,soliris,eculizumab
42023010101,adrenalin,epinephrine_hydrochloride
43598001253,augmentin,amoxicillin_trihydrate_clavulanate_potassium
49230064331,phoslyra,calcium_acetate
50242006101,avastin,bevacizumab_hamster
50419018847,magnevist,gadopentetate_dimeglumine
50458056201,invega_sustenna,paliperidone_palmitate
50474071079,cimzia,certolizumab_pegol
52015070022,dificid,fidaxomicin
53014054867,tussionex,chlorpheniramine_polistirex_hydrocodone_polistirex
53905006501,tobi,tobramycin_sulfate
55390035703,cafcit,caffeine_citrate
55513019001,neulasta,pegfilgrastim_e_coli
55513020601,mvasi,bevacizumab_hamster
451150087,prelone,prednisolone
50580053408,benadryl_childrens_allergy,diphenhydramine_hydrochloride
55513074110,parsabiv,etelcalcetide
57278031401,triferic,iron
58063079737,aloxi,palonosetron_hydrochloride
58281056301,lioresal,baclofen
58406045501,enbrel,etanercept
58468007001,aldurazyme,laronidase_hamster
58914008052,bentyl,dicyclomine_hydrochloride
59075069250,mysoline,primidone
59137050504,rasuvo,methotrexate
57278031603,triferic,iron
60977011371,ativan,lorazepam
60977015501,robinul,glycopyrrolate
62794025698,apokyn,apomorphine_hydrochloride
63323026965,diprivan,propofol
63459034804,bendeka,bendamustine
63481035903,narcan,naloxone_hydrochloride
63481050905,nubain,nalbuphine_hydrochloride
64370037501,hemangeol,propranolol_hydrochloride
64661006016,j-cof_dhc,brompheniramine_maleate_dihydrocodeine_bitartrate_pseudoephedrine_hydrochloride
65224080202,cedax,ceftibuten_dihydrate
65250026609,exparel,bupivacaine
65628020405,firvanq,vancomycin_hydrochloride
66591091332,roxicodone,oxycodone_hydrochloride
67457059406,arixtra,fondaparinux_sodium
69448000512,paraplatin,carboplatin
70510217101,radicava,edaravone
72065012012,gvoke,glucagon
72065013112,gvoke,glucagon
76014000410,vazculep,phenylephrine_hydrochloride
76045012111,simplist_dilaudid,hydromorphone_hydrochloride
49281075221,tubersol,tuberculin
6484800,recombivax_hb,hepatitis_b_virus_subtype_adw_hbsag_surface_protein_antigen
69029110,nivestym,filgrastim_e_coli
78018003,sandostatin,octreotide_acetate
11098003005,sublimaze,fentanyl_citrate
11098006010,alfenta,alfentanil_hydrochloride
18860072010,prialt,ziconotide
45945015702,gablofen,baclofen
49281079020,typhim_vi,typhoid_vi_polysaccharide_vaccine
55513000301,aranesp,darbepoetin_alfa
55513005801,aranesp,darbepoetin_alfa
55513054601,neupogen,filgrastim_e_coli
55566250000,ddavp,desmopressin_acetate
58160082105,engerix-b,hepatitis_b_vaccine_recombinant_yeast
58160085601,engerix-b,hepatitis_b_vaccine_recombinant_yeast
58160085646,engerix-b,hepatitis_b_vaccine_recombinant_yeast
